OBJECTID,FKLPROVID,SPROVINCE,FKLMUNICID,SMUNICIPAL,FKLWARDID,PKLVDNUMBE
6766,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800051.00000,32861853.00000
6767,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800046.00000,32861864.00000
6768,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800021.00000,32861875.00000
6769,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800021.00000,32861886.00000
6770,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800021.00000,32861897.00000
6771,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800021.00000,32861909.00000
6772,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800021.00000,32861910.00000
6773,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800021.00000,32861921.00000
6774,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800020.00000,32861932.00000
6775,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800046.00000,32861943.00000
6776,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800034.00000,32861954.00000
6777,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800051.00000,32861965.00000
6778,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800051.00000,32861976.00000
6779,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800051.00000,32861987.00000
6780,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800052.00000,32861998.00000
6781,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800052.00000,32862001.00000
6782,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800051.00000,32862012.00000
6783,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800051.00000,32862023.00000
6784,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800130.00000,32862034.00000
6785,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800052.00000,32862045.00000
6786,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800052.00000,32862056.00000
6787,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800130.00000,32862067.00000
6788,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800130.00000,32862078.00000
6789,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800020.00000,32862089.00000
6790,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800052.00000,32862090.00000
6791,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800052.00000,32862102.00000
6792,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800130.00000,32862113.00000
6793,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800051.00000,32862124.00000
6794,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800020.00000,32862135.00000
6795,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800020.00000,32862146.00000
6796,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800020.00000,32862157.00000
6797,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800020.00000,32862168.00000
6798,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800020.00000,32862179.00000
6799,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800014.00000,32862180.00000
6800,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800014.00000,32862191.00000
6801,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800011.00000,32862203.00000
6802,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800011.00000,32862214.00000
6803,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800011.00000,32862225.00000
6804,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800011.00000,32862236.00000
6805,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800012.00000,32862247.00000
6806,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800011.00000,32862258.00000
6807,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800012.00000,32862269.00000
6808,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800012.00000,32862270.00000
6809,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800012.00000,32862281.00000
6810,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800014.00000,32862292.00000
6811,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800014.00000,32862304.00000
6812,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800014.00000,32862315.00000
6813,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800121.00000,32862326.00000
6814,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800120.00000,32862337.00000
6815,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800003.00000,32862348.00000
6816,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800002.00000,32862359.00000
6817,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800007.00000,32862360.00000
6818,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800006.00000,32862371.00000
6819,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800006.00000,32862382.00000
6820,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800130.00000,32862393.00000
6821,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800124.00000,32862405.00000
6822,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800009.00000,32862416.00000
6823,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800120.00000,32862427.00000
6824,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800006.00000,32862438.00000
6825,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800006.00000,32862449.00000
6826,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800120.00000,32862450.00000
6827,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800121.00000,32862461.00000
6828,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800003.00000,32862472.00000
6829,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800008.00000,32862483.00000
6830,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800037.00000,32862494.00000
6831,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800034.00000,32862506.00000
6832,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800019.00000,32862528.00000
6833,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800017.00000,32862539.00000
6834,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800019.00000,32862540.00000
6835,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800017.00000,32862551.00000
6836,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800011.00000,32862562.00000
6837,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800024.00000,32862573.00000
6838,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800024.00000,32862584.00000
6839,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800024.00000,32862595.00000
6840,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800119.00000,32862607.00000
6841,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800024.00000,32862618.00000
6842,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800024.00000,32862629.00000
6843,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800119.00000,32862630.00000
6844,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800008.00000,32862641.00000
6845,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800008.00000,32862652.00000
6846,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800008.00000,32862663.00000
6847,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800119.00000,32862674.00000
6848,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800061.00000,32862685.00000
6849,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800061.00000,32862696.00000
6850,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800024.00000,32862719.00000
6851,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800024.00000,32862720.00000
6852,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800124.00000,32862731.00000
6853,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800065.00000,32862742.00000
6854,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800065.00000,32862764.00000
6855,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800057.00000,32862775.00000
6856,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800057.00000,32862786.00000
6857,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800057.00000,32862797.00000
6858,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800122.00000,32862809.00000
6859,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800120.00000,32862810.00000
6860,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800121.00000,32862821.00000
6861,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800005.00000,32862832.00000
6862,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800006.00000,32862843.00000
6863,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800006.00000,32862854.00000
6864,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800007.00000,32862865.00000
6865,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800122.00000,32862876.00000
6866,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800061.00000,32862887.00000
6867,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800121.00000,32862900.00000
6868,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800014.00000,32862911.00000
6869,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800021.00000,32862922.00000
6870,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800035.00000,32862933.00000
6871,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800001.00000,32862944.00000
6872,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800001.00000,32862955.00000
6873,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800002.00000,32862966.00000
6874,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800122.00000,32862977.00000
6875,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800012.00000,32862999.00000
6876,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800019.00000,32863002.00000
6877,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800023.00000,32863013.00000
6878,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800052.00000,32863024.00000
6879,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800005.00000,32863035.00000
6880,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800119.00000,32863046.00000
6881,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800119.00000,32863079.00000
6882,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800025.00000,32863080.00000
6883,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800036.00000,32863091.00000
6884,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800125.00000,32863103.00000
6885,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800125.00000,32863114.00000
6886,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800008.00000,32863125.00000
6887,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800122.00000,32863136.00000
6888,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800122.00000,32863147.00000
6889,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800005.00000,32863158.00000
6890,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800125.00000,32863169.00000
6891,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800125.00000,32863170.00000
6892,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800125.00000,32863181.00000
6893,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800057.00000,32863192.00000
6894,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800060.00000,32863204.00000
6895,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800125.00000,32863215.00000
6896,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800002.00000,32863226.00000
6897,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800006.00000,32863237.00000
6898,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800018.00000,32863248.00000
6899,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800035.00000,32863259.00000
6900,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800036.00000,32863260.00000
6901,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800038.00000,32863271.00000
6902,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800054.00000,32863282.00000
6903,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800013.00000,32863293.00000
6904,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800012.00000,32863305.00000
6905,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800023.00000,32863316.00000
6906,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800039.00000,32863327.00000
6907,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800060.00000,32863338.00000
6908,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800001.00000,32863349.00000
6909,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800002.00000,32863350.00000
6910,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800002.00000,32863361.00000
6911,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800002.00000,32863372.00000
6912,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800003.00000,32863383.00000
6913,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800004.00000,32863394.00000
6914,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800006.00000,32863406.00000
6915,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800007.00000,32863417.00000
6916,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800008.00000,32863428.00000
6917,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800122.00000,32863439.00000
6918,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800130.00000,32863440.00000
6919,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800024.00000,32863451.00000
6920,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800126.00000,32870011.00000
6921,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800071.00000,32870022.00000
6922,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800071.00000,32870033.00000
6923,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800071.00000,32870044.00000
6924,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800071.00000,32870055.00000
6925,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800083.00000,32870066.00000
6926,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800071.00000,32870077.00000
6927,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800084.00000,32870088.00000
6928,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800084.00000,32870099.00000
6929,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800085.00000,32870112.00000
6930,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800084.00000,32870123.00000
6931,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800127.00000,32870134.00000
6932,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800128.00000,32870145.00000
6933,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800084.00000,32870156.00000
6934,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800085.00000,32870167.00000
6935,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800085.00000,32870178.00000
6936,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800070.00000,32870189.00000
6937,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800070.00000,32870190.00000
6938,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800070.00000,32870202.00000
6939,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800070.00000,32870213.00000
6940,3.00000,Gauteng,3003.00000,JHB - City of Johannesburg [Johannesburg],79800070.00000,32870224.00000
